Hz Re(h+) Im(h+) Re(hx) Im(hx) h+ hx
406.25 -1.4347934498019332e-26 9.36253757289866e-27 -8.944296214903882e-27 -1.370698651119979e-26 (-1.4347934498019332e-26+9.36253757289866e-27j) (-8.944296214903882e-27-1.370698651119979e-26j)
406.5 -1.4245841094138273e-26 9.278244220684785e-27 -8.86376839802969e-27 -1.3609453802915312e-26 (-1.4245841094138273e-26+9.278244220684785e-27j) (-8.86376839802969e-27-1.3609453802915312e-26j)
406.75 -1.4144520325972617e-26 9.194735603346903e-27 -8.783990260516079e-27 -1.351265921532204e-26 (-1.4144520325972617e-26+9.194735603346903e-27j) (-8.783990260516079e-27-1.351265921532204e-26j)
407.0 -1.4043965909227847e-26 9.112004180879582e-27 -8.704954599183189e-27 -1.3416596744856176e-26 (-1.4043965909227847e-26+9.112004180879582e-27j) (-8.704954599183189e-27-1.3416596744856176e-26j)
407.25 -1.3944171615297325e-26 9.030042487727096e-27 -8.62665428197507e-27 -1.3321260441154122e-26 (-1.3944171615297325e-26+9.030042487727096e-27j) (-8.62665428197507e-27-1.3321260441154122e-26j)
407.5 -1.384513127071649e-26 8.948843132037358e-27 -8.549082247246937e-27 -1.3226644406531054e-26 (-1.384513127071649e-26+8.948843132037358e-27j) (-8.549082247246937e-27-1.3226644406531054e-26j)
407.75 -1.3746838756623183e-26 8.868398794922699e-27 -8.472231503058966e-27 -1.3132742795465374e-26 (-1.3746838756623183e-26+8.868398794922699e-27j) (-8.472231503058966e-27-1.3132742795465374e-26j)
408.0 -1.364928800822424e-26 8.788702229728237e-27 -8.396095126477357e-27 -1.303954981408911e-26 (-1.364928800822424e-26+8.788702229728237e-27j) (-8.396095126477357e-27-1.303954981408911e-26j)
408.25 -1.3552473014267794e-26 8.709746261306718e-27 -8.320666262881565e-27 -1.2947059719683807e-26 (-1.3552473014267794e-26+8.709746261306718e-27j) (-8.320666262881565e-27-1.2947059719683807e-26j)
408.5 -1.3456387816521045e-26 8.631523785301531e-27 -8.245938125279335e-27 -1.2855266820181622e-26 (-1.3456387816521045e-26+8.631523785301531e-27j) (-8.245938125279335e-27-1.2855266820181622e-26j)
408.75 -1.336102650925427e-26 8.554027767435881e-27 -8.17190399362765e-27 -1.2764165473672375e-26 (-1.336102650925427e-26+8.554027767435881e-27j) (-8.17190399362765e-27-1.2764165473672375e-26j)
409.0 -1.3266383238729282e-26 8.47725124281053e-27 -8.098557214161811e-27 -1.2673750087914867e-26 (-1.3266383238729282e-26+8.47725124281053e-27j) (-8.098557214161811e-27-1.2673750087914867e-26j)
409.25 -1.317245220269522e-26 8.401187315206371e-27 -8.025891198729206e-27 -1.2584015119855203e-26 (-1.317245220269522e-26+8.401187315206371e-27j) (-8.025891198729206e-27-1.2584015119855203e-26j)
409.5 -1.307922764988808e-26 8.32582915639597e-27 -7.953899424131574e-27 -1.2494955075148664e-26 (-1.307922764988808e-26+8.32582915639597e-27j) (-7.953899424131574e-27-1.2494955075148664e-26j)
409.75 -1.2986703879536788e-26 8.25117000546062e-27 -7.882575431472577e-27 -1.240656450768785e-26 (-1.2986703879536788e-26+8.25117000546062e-27j) (-7.882575431472577e-27-1.240656450768785e-26j)
410.0 -1.2894875240873956e-26 8.177203168115024e-27 -7.811912825512665e-27 -1.2318838019135298e-26 (-1.2894875240873956e-26+8.177203168115024e-27j) (-7.811912825512665e-27-1.2318838019135298e-26j)
410.25 -1.2803736132652606e-26 8.103922016037807e-27 -7.741905274029469e-27 -1.2231770258461783e-26 (-1.2803736132652606e-26+8.103922016037807e-27j) (-7.741905274029469e-27-1.2231770258461783e-26j)
410.5 -1.2713281002666998e-26 8.031319986210083e-27 -7.672546507185942e-27 -1.214535592148856e-26 (-1.2713281002666998e-26+8.031319986210083e-27j) (-7.672546507185942e-27-1.214535592148856e-26j)
410.75 -1.2623504347280009e-26 7.959390580259059e-27 -7.603830316903262e-27 -1.2059589750435858e-26 (-1.2623504347280009e-26+7.959390580259059e-27j) (-7.603830316903262e-27-1.2059589750435858e-26j)
411.0 -1.2534400710954552e-26 7.888127363809337e-27 -7.535750556241134e-27 -1.1974466533475224e-26 (-1.2534400710954552e-26+7.888127363809337e-27j) (-7.535750556241134e-27-1.1974466533475224e-26j)
411.25 -1.2445964685790365e-26 7.817523965840218e-27 -7.468301138783787e-27 -1.1889981104287003e-26 (-1.2445964685790365e-26+7.817523965840218e-27j) (-7.468301138783787e-27-1.1889981104287003e-26j)
411.5 -1.2358190911065936e-26 7.747574078049503e-27 -7.401476038032204e-27 -1.1806128341622737e-26 (-1.2358190911065936e-26+7.747574078049503e-27j) (-7.401476038032204e-27-1.1806128341622737e-26j)
411.75 -1.2271074072785025e-26 7.678271454223503e-27 -7.33526928680227e-27 -1.1722903168871938e-26 (-1.2271074072785025e-26+7.678271454223503e-27j) (-7.33526928680227e-27-1.1722903168871938e-26j)
412.0 -1.2184608903227908e-26 7.609609909614519e-27 -7.26967497663007e-27 -1.1640300553633375e-26 (-1.2184608903227908e-26+7.609609909614519e-27j) (-7.26967497663007e-27-1.1640300553633375e-26j)
412.25 -1.209879018050857e-26 7.541583320321878e-27 -7.204687257180565e-27 -1.1558315507292052e-26 (-1.209879018050857e-26+7.541583320321878e-27j) (-7.204687257180565e-27-1.1558315507292052e-26j)
412.5 -1.2013612728134828e-26 7.474185622682416e-27 -7.140300335665308e-27 -1.1476943084598987e-26 (-1.2013612728134828e-26+7.474185622682416e-27j) (-7.140300335665308e-27-1.1476943084598987e-26j)
412.75 -1.1929071414574605e-26 7.407410812664785e-27 -7.076508476263805e-27 -1.1396178383256848e-26 (-1.1929071414574605e-26+7.407410812664785e-27j) (-7.076508476263805e-27-1.1396178383256848e-26j)
413.0 -1.1845161152826074e-26 7.34125294527066e-27 -7.013305999551481e-27 -1.1316016543509314e-26 (-1.1845161152826074e-26+7.34125294527066e-27j) (-7.013305999551481e-27-1.1316016543509314e-26j)
413.25 -1.1761876899992641e-26 7.275706133942137e-27 -6.95068728193354e-27 -1.123645274773503e-26 (-1.1761876899992641e-26+7.275706133942137e-27j) (-6.95068728193354e-27-1.123645274773503e-26j)
413.5 -1.1679213656862428e-26 7.21076454997468e-27 -6.888646755084134e-27 -1.1157482220045885e-26 (-1.1679213656862428e-26+7.21076454997468e-27j) (-6.888646755084134e-27-1.1157482220045885e-26j)
413.75 -1.1597166467492119e-26 7.146422421936178e-27 -6.827178905391386e-27 -1.107910022588945e-26 (-1.1597166467492119e-26+7.146422421936178e-27j) (-6.827178905391386e-27-1.107910022588945e-26j)
414.0 -1.1515730418795313e-26 7.082674035091726e-27 -6.766278273407858e-27 -1.1001302071655708e-26 (-1.1515730418795313e-26+7.082674035091726e-27j) (-6.766278273407858e-27-1.1001302071655708e-26j)
414.25 -1.1434900640135275e-26 7.01951373083428e-27 -6.705939453306637e-27 -1.0924083104288012e-26 (-1.1434900640135275e-26+7.01951373083428e-27j) (-6.705939453306637e-27-1.0924083104288012e-26j)
414.5 -1.135467230292148e-26 6.956935906121426e-27 -6.646157092343272e-27 -1.084743871089764e-26 (-1.135467230292148e-26+6.956935906121426e-27j) (-6.646157092343272e-27-1.084743871089764e-26j)
414.75 -1.127504062021168e-26 6.894935012916545e-27 -6.586925890321897e-27 -1.0771364318383648e-26 (-1.127504062021168e-26+6.894935012916545e-27j) (-6.586925890321897e-27-1.0771364318383648e-26j)
415.0 -1.1196000846316467e-26 6.833505557637474e-27 -6.528240599068523e-27 -1.069585539305509e-26 (-1.1196000846316467e-26+6.833505557637474e-27j) (-6.528240599068523e-27-1.069585539305509e-26j)
415.25 -1.1117548276409428e-26 6.772642100609133e-27 -6.470096021908122e-27 -1.0620907440258596e-26 (-1.1117548276409428e-26+6.772642100609133e-27j) (-6.470096021908122e-27-1.0620907440258596e-26j)
415.5 -1.1039678246140518e-26 6.71233925552268e-27 -6.412487013147936e-27 -1.0546516004009009e-26 (-1.1039678246140518e-26+6.71233925552268e-27j) (-6.412487013147936e-27-1.0546516004009009e-26j)
415.75 -1.096238613125423e-26 6.652591688898901e-27 -6.355408477564839e-27 -1.0472676666624614e-26 (-1.096238613125423e-26+6.652591688898901e-27j) (-6.355408477564839e-27-1.0472676666624614e-26j)
416.0 -1.088566734721058e-26 6.593394119559441e-27 -6.2988553699001915e-27 -1.0399385048365056e-26 (-1.088566734721058e-26+6.593394119559441e-27j) (-6.2988553699001915e-27-1.0399385048365056e-26j)
416.25 -1.0809517348811909e-26 6.534741318099833e-27 -6.242822694356412e-27 -1.0326636807074815e-26 (-1.0809517348811909e-26+6.534741318099833e-27j) (-6.242822694356412e-27-1.0326636807074815e-26j)
416.5 -1.0733931629831713e-26 6.476628106371122e-27 -6.1873055041017515e-27 -1.0254427637828615e-26 (-1.0733931629831713e-26+6.476628106371122e-27j) (-6.1873055041017515e-27-1.0254427637828615e-26j)
416.75 -1.0658905722648261e-26 6.4190493569652775e-27 -6.132298900778701e-27 -1.0182753272581402e-26 (-1.0658905722648261e-26+6.4190493569652775e-27j) (-6.132298900778701e-27-1.0182753272581402e-26j)
417.0 -1.0584435197882293e-26 6.361999992705405e-27 -6.07779803401697e-27 -1.0111609479822243e-26 (-1.0584435197882293e-26+6.361999992705405e-27j) (-6.07779803401697e-27-1.0111609479822243e-26j)
417.25 -1.0510515664037873e-26 6.305474986141792e-27 -6.023798100952048e-27 -1.0040992064231203e-26 (-1.0510515664037873e-26+6.305474986141792e-27j) (-6.023798100952048e-27-1.0040992064231203e-26j)
417.5 -1.0437142767147375e-26 6.249469359053141e-27 -5.970294345748719e-27 -9.970896866340209e-27 (-1.0437142767147375e-26+6.249469359053141e-27j) (-5.970294345748719e-27-9.970896866340209e-27j)
417.75 -1.0364312190419855e-26 6.1939781819525705e-27 -5.917282059129128e-27 -9.901319762197111e-27 (-1.0364312190419855e-26+6.1939781819525705e-27j) (-5.917282059129128e-27-9.901319762197111e-27j)
418.0 -1.0292019653893611e-26 6.13899657359819e-27 -5.864756577905221e-27 -9.832256663033784e-27 (-1.0292019653893611e-26+6.13899657359819e-27j) (-5.864756577905221e-27-9.832256663033784e-27j)
418.25 -1.0220260914091548e-26 6.0845197005098705e-27 -5.8127132845171015e-27 -9.763703514936867e-27 (-1.0220260914091548e-26+6.0845197005098705e-27j) (-5.8127132845171015e-27-9.763703514936867e-27j)
418.5 -1.0149031763681049e-26 6.0305427764891274e-27 -5.7611476065743626e-27 -9.695656298522845e-27 (-1.0149031763681049e-26+6.0305427764891274e-27j) (-5.7611476065743626e-27-9.695656298522845e-27j)
418.75 -1.0078328031136359e-26 5.9770610621459654e-27 -5.710055016404066e-27 -9.628111028615506e-27 (-1.0078328031136359e-26+5.9770610621459654e-27j) (-5.710055016404066e-27-9.628111028615506e-27j)
419.0 -1.0008145580405474e-26 5.924069864428581e-27 -5.659431030601456e-27 -9.561063753927711e-27 (-1.0008145580405474e-26+5.924069864428581e-27j) (-5.659431030601456e-27-9.561063753927711e-27j)
419.25 -9.93848031057963e-27 5.8715645361590656e-27 -5.609271209586402e-27 -9.494510556745653e-27 (-9.93848031057963e-27+5.8715645361590656e-27j) (-5.609271209586402e-27-9.494510556745653e-27j)
419.5 -9.869328155566865e-27 5.819540475573135e-27 -5.55957115716369e-27 -9.428447552616996e-27 (-9.869328155566865e-27+5.819540475573135e-27j) (-5.55957115716369e-27-9.428447552616996e-27j)
419.75 -9.800685083768382e-27 5.767993125864931e-27 -5.51032652008816e-27 -9.362870890041694e-27 (-9.800685083768382e-27+5.767993125864931e-27j) (-5.51032652008816e-27-9.362870890041694e-27j)
420.0 -9.732547097758429e-27 5.716917974736746e-27 -5.4615329876345396e-27 -9.297776750166183e-27 (-9.732547097758429e-27+5.716917974736746e-27j) (-5.4615329876345396e-27-9.297776750166183e-27j)
420.25 -9.664910233968046e-27 5.666310553951814e-27 -5.41318629117022e-27 -9.23316134648124e-27 (-9.664910233968046e-27+5.666310553951814e-27j) (-5.41318629117022e-27-9.23316134648124e-27j)
420.5 -9.597770562370819e-27 5.616166438894021e-27 -5.365282203734632e-27 -9.169020924521787e-27 (-9.597770562370819e-27+5.616166438894021e-27j) (-5.365282203734632e-27-9.169020924521787e-27j)
420.75 -9.531124186173e-27 5.56648124813e-27 -5.3178165396208986e-27 -9.105351761570842e-27 (-9.531124186173e-27+5.56648124813e-27j) (-5.3178165396208986e-27-9.105351761570842e-27j)
421.0 -9.46496724150673e-27 5.517250642975954e-27 -5.270785153962018e-27 -9.042150166366464e-27 (-9.46496724150673e-27+5.517250642975954e-27j) (-5.270785153962018e-27-9.042150166366464e-27j)
421.25 -9.399295897124992e-27 5.468470327070977e-27 -5.224183942323236e-27 -8.979412478810315e-27 (-9.399295897124992e-27+5.468470327070977e-27j) (-5.224183942323236e-27-8.979412478810315e-27j)
421.5 -9.334106354101923e-27 5.4201360459513454e-27 -5.1780088402953594e-27 -8.917135069681369e-27 (-9.334106354101923e-27+5.4201360459513454e-27j) (-5.1780088402953594e-27-8.917135069681369e-27j)
421.75 -9.269394845534297e-27 5.372243586631941e-27 -5.132255823094878e-27 -8.855314340350725e-27 (-9.269394845534297e-27+5.372243586631941e-27j) (-5.132255823094878e-27-8.855314340350725e-27j)
422.0 -9.205157636247092e-27 5.324788777190311e-27 -5.086920905166603e-27 -8.793946722500339e-27 (-9.205157636247092e-27+5.324788777190311e-27j) (-5.086920905166603e-27-8.793946722500339e-27j)
422.25 -9.141391022501251e-27 5.27776748635637e-27 -5.042000139791698e-27 -8.733028677843822e-27 (-9.141391022501251e-27+5.27776748635637e-27j) (-5.042000139791698e-27-8.733028677843822e-27j)
422.5 -9.078091331705498e-27 5.231175623104213e-27 -4.9974896186977276e-27 -8.67255669785114e-27 (-9.078091331705498e-27+5.231175623104213e-27j) (-4.9974896186977276e-27-8.67255669785114e-27j)
422.75 -9.015254922130189e-27 5.185009136249956e-27 -4.9533854716744654e-27 -8.612527303475255e-27 (-9.015254922130189e-27+5.185009136249956e-27j) (-4.9533854716744654e-27-8.612527303475255e-27j)
423.0 -8.952878182624177e-27 5.139264014053192e-27 -4.909683866193148e-27 -8.552937044881619e-27 (-8.952878182624177e-27+5.139264014053192e-27j) (-4.909683866193148e-27-8.552937044881619e-27j)
423.25 -8.890957532335056e-27 5.09393628382166e-27 -4.866381007028807e-27 -8.49378250118093e-27 (-8.890957532335056e-27+5.09393628382166e-27j) (-4.866381007028807e-27-8.49378250118093e-27j)
423.5 -8.829489420431475e-27 5.049022011521362e-27 -4.823473135887807e-27 -8.435060280163849e-27 (-8.829489420431475e-27+5.049022011521362e-27j) (-4.823473135887807e-27-8.435060280163849e-27j)
423.75 -8.768470325829301e-27 5.0045173013887504e-27 -4.780956531037347e-27 -8.376767018039387e-27 (-8.768470325829301e-27+5.0045173013887504e-27j) (-4.780956531037347e-27-8.376767018039387e-27j)
424.0 -8.707896756919182e-27 4.9604182955491186e-27 -4.73882750694091e-27 -8.318899379174655e-27 (-8.707896756919182e-27+4.9604182955491186e-27j) (-4.73882750694091e-27-8.318899379174655e-27j)
424.25 -8.647765251298149e-27 4.916721173637034e-27 -4.6970824138956436e-27 -8.261454055838435e-27 (-8.647765251298149e-27+4.916721173637034e-27j) (-4.6970824138956436e-27-8.261454055838435e-27j)
424.5 -8.588072375503213e-27 4.873422152421353e-27 -4.655717637674132e-27 -8.204427767946692e-27 (-8.588072375503213e-27+4.873422152421353e-27j) (-4.655717637674132e-27-8.204427767946692e-27j)
424.75 -8.528814724747728e-27 4.830517485434266e-27 -4.614729599170004e-27 -8.147817262810712e-27 (-8.528814724747728e-27+4.830517485434266e-27j) (-4.614729599170004e-27-8.147817262810712e-27j)
425.0 -8.469988922660602e-27 4.7880034626036094e-27 -4.57411475404668e-27 -8.09161931488796e-27 (-8.469988922660602e-27+4.7880034626036094e-27j) (-4.57411475404668e-27-8.09161931488796e-27j)
425.25 -8.411591621027946e-27 4.745876409889156e-27 -4.533869592389904e-27 -8.03583072553527e-27 (-8.411591621027946e-27+4.745876409889156e-27j) (-4.533869592389904e-27-8.03583072553527e-27j)
425.5 -8.353619499537368e-27 4.704132688922899e-27 -4.4939906383640994e-27 -7.980448322764568e-27 (-8.353619499537368e-27+4.704132688922899e-27j) (-4.4939906383640994e-27-7.980448322764568e-27j)
425.75 -8.296069265524853e-27 4.6627686966524e-27 -4.454474449871646e-27 -7.925468961001044e-27 (-8.296069265524853e-27+4.6627686966524e-27j) (-4.454474449871646e-27-7.925468961001044e-27j)
426.0 -8.23893765372414e-27 4.62178086498831e-27 -4.415317618216151e-27 -7.870889520843747e-27 (-8.23893765372414e-27+4.62178086498831e-27j) (-4.415317618216151e-27-7.870889520843747e-27j)
426.25 -8.182221426018673e-27 4.581165660455077e-27 -4.376516767768758e-27 -7.816706908828597e-27 (-8.182221426018673e-27+4.581165660455077e-27j) (-4.376516767768758e-27-7.816706908828597e-27j)
426.5 -8.12591737119603e-27 4.5409195838451555e-27 -4.338068555637802e-27 -7.762918057193795e-27 (-8.12591737119603e-27+4.5409195838451555e-27j) (-4.338068555637802e-27-7.762918057193795e-27j)
426.75 -8.070022304704475e-27 4.501039169877704e-27 -4.299969671342757e-27 -7.709519923647245e-27 (-8.070022304704475e-27+4.501039169877704e-27j) (-4.299969671342757e-27-7.709519923647245e-27j)
427.0 -8.014533068412539e-27 4.461520986859236e-27 -4.262216836490044e-27 -7.656509491136884e-27 (-8.014533068412539e-27+4.461520986859236e-27j) (-4.262216836490044e-27-7.656509491136884e-27j)
427.25 -7.959446530370566e-27 4.422361636348766e-27 -4.2248068044531366e-27 -7.603883767622865e-27 (-7.959446530370566e-27+4.422361636348766e-27j) (-4.2248068044531366e-27-7.603883767622865e-27j)
427.5 -7.904759584574516e-27 4.383557752826339e-27 -4.187736360055896e-27 -7.551639785851925e-27 (-7.904759584574516e-27+4.383557752826339e-27j) (-4.187736360055896e-27-7.551639785851925e-27j)
427.75 -7.850469150732683e-27 4.345106003364284e-27 -4.151002319258513e-27 -7.499774603134515e-27 (-7.850469150732683e-27+4.345106003364284e-27j) (-4.151002319258513e-27-7.499774603134515e-27j)
428.0 -7.79657217403404e-27 4.307003087302431e-27 -4.1146015288472314e-27 -7.448285301123502e-27 (-7.79657217403404e-27+4.307003087302431e-27j) (-4.1146015288472314e-27-7.448285301123502e-27j)
428.25 -7.743065624919486e-27 4.269245735926318e-27 -4.078530866126932e-27 -7.397168985595628e-27 (-7.743065624919486e-27+4.269245735926318e-27j) (-4.078530866126932e-27-7.397168985595628e-27j)
428.5 -7.689946498854782e-27 4.2318307121490915e-27 -4.042787238617239e-27 -7.346422786234588e-27 (-7.689946498854782e-27+4.2318307121490915e-27j) (-4.042787238617239e-27-7.346422786234588e-27j)
428.75 -7.637211816106269e-27 4.194754810195894e-27 -4.0073675837510146e-27 -7.296043856416777e-27 (-7.637211816106269e-27+4.194754810195894e-27j) (-4.0073675837510146e-27-7.296043856416777e-27j)
429.0 -7.584858621518554e-27 4.158014855292051e-27 -3.972268868576466e-27 -7.246029372998896e-27 (-7.584858621518554e-27+4.158014855292051e-27j) (-3.972268868576466e-27-7.246029372998896e-27j)
429.25 -7.532883984294068e-27 4.1216077033545625e-27 -3.9374880894624234e-27 -7.196376536107366e-27 (-7.532883984294068e-27+4.1216077033545625e-27j) (-3.9374880894624234e-27-7.196376536107366e-27j)
429.5 -7.481284997775607e-27 4.0855302406859136e-27 -3.90302227180583e-27 -7.147082568930574e-27 (-7.481284997775607e-27+4.0855302406859136e-27j) (-3.90302227180583e-27-7.147082568930574e-27j)
429.75 -7.430058779230234e-27 4.049779383671884e-27 -3.868868469743046e-27 -7.098144717512439e-27 (-7.430058779230234e-27+4.049779383671884e-27j) (-3.868868469743046e-27-7.098144717512439e-27j)
430.0 -7.379202469635444e-27 4.014352078482405e-27 -3.835023765864075e-27 -7.049560250548123e-27 (-7.379202469635444e-27+4.014352078482405e-27j) (-3.835023765864075e-27-7.049560250548123e-27j)
430.25 -7.328713233468075e-27 3.9792453007742225e-27 -3.801485270928502e-27 -7.001326459182373e-27 (-7.328713233468075e-27+3.9792453007742225e-27j) (-3.801485270928502e-27-7.001326459182373e-27j)
430.5 -7.278588258494324e-27 3.944456055398446e-27 -3.768250123586115e-27 -6.953440656808918e-27 (-7.278588258494324e-27+3.944456055398446e-27j) (-3.768250123586115e-27-6.953440656808918e-27j)
430.75 -7.228824755562446e-27 3.9099813761096624e-27 -3.735315490099008e-27 -6.905900178872427e-27 (-7.228824755562446e-27+3.9099813761096624e-27j) (-3.735315490099008e-27-6.905900178872427e-27j)
